"site_id","monitoring_id","date_time_out","net_type","amount_nets","species","scientific_name","species_name","maori_name","native/nonnative","taonga","amount","sex","length_mm","weight_g","soft_shelled","berried","youngs","cups","mL","notes"
90,"90_0",2024-12-11 14:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,155,88,NA,NA,NA,NA,NA,NA
90,"90_0",2024-12-11 14:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,163,100,NA,NA,NA,NA,NA,"Orange"
90,"90_0",2024-12-11 14:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,152,84,NA,NA,NA,NA,NA,NA
90,"90_0",2024-12-11 14:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,191,219,NA,NA,NA,NA,NA,NA
90,"90_0",2024-12-11 14:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,195,202,NA,NA,NA,NA,NA,NA
90,"90_0",2024-12-11 14:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,195,197,NA,NA,NA,NA,NA,NA
90,"90_0",2024-12-11 14:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,152,49,NA,NA,NA,NA,NA,NA
90,"90_0",2024-12-11 14:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,160,128,NA,NA,NA,NA,NA,NA
90,"90_0",2024-12-11 14:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,176,119,NA,NA,NA,NA,NA,NA
90,"90_0",2024-12-11 14:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,166,93,NA,NA,NA,NA,NA,NA
90,"90_0",2024-12-11 14:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,132,61,NA,NA,NA,NA,NA,NA
90,"90_0",2024-12-11 14:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,171,127,NA,NA,NA,NA,NA,NA
90,"90_0",2024-12-11 14:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,181,150,NA,NA,NA,NA,NA,NA
90,"90_0",2024-12-11 14:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,199,195,NA,NA,NA,NA,NA,NA
90,"90_0",2024-12-11 14:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,182,144,NA,NA,NA,NA,NA,"Orange"
90,"90_0",2024-12-11 14:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,133,155,NA,NA,NA,NA,NA,NA
90,"90_0",2024-12-11 14:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,166,127,NA,NA,NA,NA,NA,NA
90,"90_0",2024-12-11 14:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,150,84,NA,NA,NA,NA,NA,NA
90,"90_0",2024-12-11 14:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,170,150,NA,NA,NA,NA,NA,NA
90,"90_0",2024-12-11 14:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,129,49,NA,NA,NA,NA,NA,NA
90,"90_0",2024-12-11 14:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,165,127,NA,NA,NA,NA,NA,NA
90,"90_0",2024-12-11 14:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,160,115,NA,NA,NA,NA,NA,NA
90,"90_0",2024-12-11 14:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,139,65,NA,NA,NA,NA,NA,NA
90,"90_0",2024-12-11 14:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,149,NA,NA,NA,NA,NA,NA,NA
90,"90_0",2024-12-11 14:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,162,119,NA,NA,NA,NA,NA,NA
90,"90_0",2024-12-11 14:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,145,75,NA,NA,NA,NA,NA,NA
90,"90_0",2024-12-11 14:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,188,172,NA,NA,NA,NA,NA,NA
90,"90_0",2024-12-11 14:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",16,NA,NA,822,NA,NA,NA,NA,NA,NA
90,"90_0",2024-12-11 14:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",22,NA,NA,125,NA,NA,NA,NA,NA,NA
90,"90_0",2024-12-11 14:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,521,NA,NA,NA,2,473.176,NA
90,"90_0",2024-12-11 14:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,590,NA,NA,NA,2.33,551.25004,NA
91,"91_0",2024-12-12 12:00:00,"Box",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,76,NA,NA,NA,0.5,118.294,NA
91,"91_0",2024-12-12 12:00:00,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",100,NA,NA,115,NA,NA,NA,0.5,118.294,"Counted"
91,"91_0",2024-12-12 12:00:00,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",NA,NA,NA,207,NA,NA,NA,1,236.588,NA
91,"91_0",2024-12-12 12:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,68,7,NA,NA,NA,NA,NA,NA
91,"91_0",2024-12-12 12:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,65,4,NA,NA,NA,NA,NA,NA
91,"91_0",2024-12-12 12:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,549,NA,NA,NA,2.5,591.47,NA
91,"91_0",2024-12-12 12:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,538,NA,NA,NA,2.5,591.47,NA
91,"91_0",2024-12-12 12:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,230,NA,NA,NA,1,236.588,NA
120,"120_0",2024-11-01 10:18:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",25,12,NA,NA,NA,NA,NA,NA
96,"96_0",2024-12-12 11:45:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",25,NA,NA,NA,NA,NA,NA,NA
105,"105_0",2024-11-07 12:59:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",25,NA,NA,NA,NA,NA,NA,NA
106,"106_0",2024-11-07 10:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",25,NA,NA,NA,NA,NA,NA,NA
75,"75_0",2025-01-16 10:25:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",24.66,17,NA,NA,NA,NA,NA,NA
77,"77_0",2025-01-17 12:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",24.37,7,NA,NA,NA,NA,NA,NA
66,"66_0",2025-02-21 12:20:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",24.31,10,1,NA,NA,NA,NA,NA
92,"92_0",2024-12-12 10:57:59.995,"Box",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",33,NA,NA,24,NA,NA,NA,NA,NA,NA
92,"92_0",2024-12-12 10:57:59.995,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,54,3,NA,NA,NA,NA,NA,NA
92,"92_0",2024-12-12 10:57:59.995,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,175,125,NA,NA,NA,NA,NA,NA
92,"92_0",2024-12-12 10:57:59.995,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,166,103,NA,NA,NA,NA,NA,NA
92,"92_0",2024-12-12 10:57:59.995,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,168,110,NA,NA,NA,NA,NA,NA
92,"92_0",2024-12-12 10:57:59.995,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,174,126,NA,NA,NA,NA,NA,NA
92,"92_0",2024-12-12 10:57:59.995,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,173,123,NA,NA,NA,NA,NA,NA
92,"92_0",2024-12-12 10:57:59.995,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,150,86,NA,NA,NA,NA,NA,NA
92,"92_0",2024-12-12 10:57:59.995,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,69,8,NA,NA,NA,NA,NA,NA
92,"92_0",2024-12-12 10:57:59.995,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,144,68,NA,NA,NA,NA,NA,NA
92,"92_0",2024-12-12 10:57:59.995,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,163,96,NA,NA,NA,NA,NA,NA
92,"92_0",2024-12-12 10:57:59.995,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,185,159,NA,NA,NA,NA,NA,NA
92,"92_0",2024-12-12 10:57:59.995,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,134,60,NA,NA,NA,NA,NA,NA
92,"92_0",2024-12-12 10:57:59.995,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,142,55,NA,NA,NA,NA,NA,NA
92,"92_0",2024-12-12 10:57:59.995,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,141,75,NA,NA,NA,NA,NA,NA
92,"92_0",2024-12-12 10:57:59.995,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,52,3,NA,NA,NA,NA,NA,NA
92,"92_0",2024-12-12 10:57:59.995,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,140,66,NA,NA,NA,NA,NA,NA
92,"92_0",2024-12-12 10:57:59.995,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,74,8,NA,NA,NA,NA,NA,NA
92,"92_0",2024-12-12 10:57:59.995,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,102,27,NA,NA,NA,NA,NA,NA
92,"92_0",2024-12-12 10:57:59.995,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,61,5,NA,NA,NA,NA,NA,NA
92,"92_0",2024-12-12 10:57:59.995,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,51,3,NA,NA,NA,NA,NA,NA
92,"92_0",2024-12-12 10:57:59.995,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,68,8,NA,NA,NA,NA,NA,NA
92,"92_0",2024-12-12 10:57:59.995,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,45,1,NA,NA,NA,NA,NA,NA
92,"92_0",2024-12-12 10:57:59.995,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,55,1,NA,NA,NA,NA,NA,NA
92,"92_0",2024-12-12 10:57:59.995,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,51,1,NA,NA,NA,NA,NA,NA
92,"92_0",2024-12-12 10:57:59.995,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,50,1,NA,NA,NA,NA,NA,NA
92,"92_0",2024-12-12 10:57:59.995,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,42,1,NA,NA,NA,NA,NA,NA
92,"92_0",2024-12-12 10:57:59.995,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,392,NA,NA,NA,2,473.176,NA
92,"92_0",2024-12-12 10:57:59.995,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,118,NA,NA,NA,0.75,177.441,NA
93,"93_0",2024-12-11 11:10:00,"Box",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,37,NA,NA,NA,NA,NA,NA
93,"93_0",2024-12-11 11:10:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,145,70,NA,NA,NA,NA,NA,NA
93,"93_0",2024-12-11 11:10:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,200,202,NA,NA,NA,NA,NA,NA
93,"93_0",2024-12-11 11:10:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,222,276,NA,NA,NA,NA,NA,NA
93,"93_0",2024-12-11 11:10:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,170,134,NA,NA,NA,NA,NA,NA
93,"93_0",2024-12-11 11:10:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,166,107,NA,NA,NA,NA,NA,NA
93,"93_0",2024-12-11 11:10:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,181,170,NA,NA,NA,NA,NA,NA
93,"93_0",2024-12-11 11:10:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,203,231,NA,NA,NA,NA,NA,NA
93,"93_0",2024-12-11 11:10:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,142,64,NA,NA,NA,NA,NA,NA
93,"93_0",2024-12-11 11:10:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,191,170,NA,NA,NA,NA,NA,NA
93,"93_0",2024-12-11 11:10:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,176,127,NA,NA,NA,NA,NA,NA
93,"93_0",2024-12-11 11:10:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,190,172,NA,NA,NA,NA,NA,NA
93,"93_0",2024-12-11 11:10:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,211,230,NA,NA,NA,NA,NA,NA
93,"93_0",2024-12-11 11:10:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,192,172,NA,NA,NA,NA,NA,NA
93,"93_0",2024-12-11 11:10:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,142,172,NA,NA,NA,NA,NA,NA
93,"93_0",2024-12-11 11:10:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,176,135,NA,NA,NA,NA,NA,NA
93,"93_0",2024-12-11 11:10:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,175,116,NA,NA,NA,NA,NA,NA
93,"93_0",2024-12-11 11:10:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",64,NA,NA,1912,NA,NA,NA,NA,NA,NA
93,"93_0",2024-12-11 11:10:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",30,NA,NA,9,NA,NA,NA,NA,NA,NA
93,"93_0",2024-12-11 11:10:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,180,145,NA,NA,NA,NA,NA,NA
93,"93_0",2024-12-11 11:10:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,155,95,NA,NA,NA,NA,NA,NA
93,"93_0",2024-12-11 11:10:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,152,61,NA,NA,NA,NA,NA,NA
93,"93_0",2024-12-11 11:10:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,150,73,NA,NA,NA,NA,NA,NA
93,"93_0",2024-12-11 11:10:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,135,54,NA,NA,NA,NA,NA,NA
93,"93_0",2024-12-11 11:10:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,130,57,NA,NA,NA,NA,NA,NA
93,"93_0",2024-12-11 11:10:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,179,167,NA,NA,NA,NA,NA,NA
93,"93_0",2024-12-11 11:10:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,159,96,NA,NA,NA,NA,NA,NA
93,"93_0",2024-12-11 11:10:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,129,53,NA,NA,NA,NA,NA,NA
93,"93_0",2024-12-11 11:10:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,143,68,NA,NA,NA,NA,NA,NA
93,"93_0",2024-12-11 11:10:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,125,47,NA,NA,NA,NA,NA,NA
93,"93_0",2024-12-11 11:10:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,135,61,NA,NA,NA,NA,NA,NA
93,"93_0",2024-12-11 11:10:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,131,48,NA,NA,NA,NA,NA,NA
93,"93_0",2024-12-11 11:10:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,104,25,NA,NA,NA,NA,NA,NA
93,"93_0",2024-12-11 11:10:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,101,20,NA,NA,NA,NA,NA,NA
93,"93_0",2024-12-11 11:10:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,57,2,NA,NA,NA,NA,NA,NA
93,"93_0",2024-12-11 11:10:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,70,9,NA,NA,NA,NA,NA,NA
93,"93_0",2024-12-11 11:10:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,65,12,NA,NA,NA,NA,NA,NA
93,"93_0",2024-12-11 11:10:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,70,6,NA,NA,NA,NA,NA,NA
93,"93_0",2024-12-11 11:10:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,59,6,NA,NA,NA,NA,NA,NA
93,"93_0",2024-12-11 11:10:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,98,NA,NA,NA,0.6,141.9528,NA
94,"94_0",2024-12-12 13:30:00,"Box",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,27,NA,NA,NA,NA,NA,NA
94,"94_0",2024-12-12 13:30:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,205,228,NA,NA,NA,NA,NA,NA
94,"94_0",2024-12-12 13:30:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,169,114,NA,NA,NA,NA,NA,NA
94,"94_0",2024-12-12 13:30:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,156,100,NA,NA,NA,NA,NA,NA
94,"94_0",2024-12-12 13:30:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,165,110,NA,NA,NA,NA,NA,NA
94,"94_0",2024-12-12 13:30:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,137,67,NA,NA,NA,NA,NA,NA
94,"94_0",2024-12-12 13:30:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,140,46,NA,NA,NA,NA,NA,NA
94,"94_0",2024-12-12 13:30:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,185,142,NA,NA,NA,NA,NA,NA
94,"94_0",2024-12-12 13:30:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,125,41,NA,NA,NA,NA,NA,NA
94,"94_0",2024-12-12 13:30:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,121,42,NA,NA,NA,NA,NA,NA
94,"94_0",2024-12-12 13:30:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,124,44,NA,NA,NA,NA,NA,NA
94,"94_0",2024-12-12 13:30:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,55,4,NA,NA,NA,NA,NA,NA
94,"94_0",2024-12-12 13:30:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,150,33,NA,NA,NA,NA,NA,NA
94,"94_0",2024-12-12 13:30:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,124,53,NA,NA,NA,NA,NA,NA
94,"94_0",2024-12-12 13:30:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,69,7,NA,NA,NA,NA,NA,NA
94,"94_0",2024-12-12 13:30:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,55,4,NA,NA,NA,NA,NA,NA
94,"94_0",2024-12-12 13:30:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,70,NA,NA,NA,0.5,118.294,NA
113,"113_0",2025-01-23 09:17:59.995,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",24.07,10,NA,NA,NA,NA,NA,NA
115,"115_0",2024-11-01 14:10:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",24,12,NA,NA,NA,NA,NA,NA
95,"95_0",2024-12-12 12:30:00,"Box",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,45,NA,NA,NA,0.25,59.147,NA
117,"117_0",2024-11-01 12:30:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",24,9,NA,NA,1,NA,NA,NA
95,"95_0",2024-12-12 12:30:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,249,NA,NA,NA,1.25,295.735,NA
95,"95_0",2024-12-12 12:30:00,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",5,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,"95_0",2024-12-12 12:30:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,64,8,NA,NA,NA,NA,NA,NA
95,"95_0",2024-12-12 12:30:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,64,8,NA,NA,NA,NA,NA,NA
95,"95_0",2024-12-12 12:30:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,45,1,NA,NA,NA,NA,NA,NA
95,"95_0",2024-12-12 12:30:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,333,NA,NA,NA,1.75,414.029,NA
117,"117_0",2024-11-01 12:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",24,8,NA,NA,NA,NA,NA,NA
96,"96_0",2024-12-12 11:45:00,"Box",1,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,69,NA,NA,NA,0.33,78.07404,NA
97,"97_0",2024-11-07 12:34:59.99,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",24,NA,NA,NA,NA,NA,NA,NA
97,"97_0",2024-11-07 12:34:59.99,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",24,NA,NA,NA,NA,NA,NA,NA
97,"97_0",2024-11-07 12:34:59.995,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",24,NA,NA,NA,NA,NA,NA,NA
77,"77_0",2025-01-17 12:30:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",23.93,4,1,NA,NA,NA,NA,NA
73,"73_0",2025-01-17 11:29:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",23.86,8,NA,NA,NA,NA,NA,NA
75,"75_0",2025-01-16 10:25:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",23.8,11,NA,NA,NA,NA,NA,NA
113,"113_0",2025-01-23 09:17:59.995,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",23.74,8,NA,NA,NA,NA,NA,NA
73,"73_0",2025-01-17 11:29:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",23.65,7,NA,NA,NA,NA,NA,NA
